Service;Th�matique;Producteur;Nom;Nom technique;URL d'acces Geoportail;URL d'acces Geoplateforme;Statut de licence;Etat de publication;Statut  G�oplateforme;Date actualisation de la donn�e;Remarque
WFS;administratif;IGN;ADMIN EXPRESS COG CARTO - collectivite_territoriale;ADMINEXPRESS-COG-CARTO.LATEST:collectivite_territoriale;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WFS;administratif;IGN;ADMIN EXPRESS COG CARTO - commune;ADMINEXPRESS-COG-CARTO.LATEST:commune;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WFS;administratif;IGN;ADMIN EXPRESS COG CARTO - commune_associee_ou_deleguee;ADMINEXPRESS-COG-CARTO.LATEST:commune_associee_ou_deleguee;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WFS;administratif;IGN;ADMIN EXPRESS COG CARTO - departement;ADMINEXPRESS-COG-CARTO.LATEST:departement;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WFS;administratif;IGN;ADMIN EXPRESS COG CARTO - epci;ADMINEXPRESS-COG-CARTO.LATEST:epci;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WFS;administratif;IGN;ADMIN EXPRESS COG CARTO - region;ADMINEXPRESS-COG-CARTO.LATEST:region;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - arrondissement;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:arrondissement;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - arrondissement departemental;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:arrondissement_departemental;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - arrondissement_municipal;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:arrondissement_municipal;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - canton;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:canton;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - chef lieu;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:chef_lieu;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - chef lieu_arrondissement_municipal;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:cheflieu_arrondissement_municipal;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - chef lieu_commune;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:cheflieu_commune;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - chef lieu_commune_associee_ou_deleguee;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:cheflieu_commune_associee_ou_deleguee;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - collectivite_territoriale;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:collectivite_territoriale;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - commune;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:commune;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - commune_associee_ou_deleguee;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:commune_associee_ou_deleguee;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - departement;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:departement;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - epci;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:epci;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;administratif;IGN;ADMIN EXPRESS mises a jour en continu - region;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST:region;https://wxs.ign.fr/administratif/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2017;ADMINEXPRESS-COG.2017;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2018;ADMINEXPRESS-COG.2018;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2019;ADMINEXPRESS-COG.2019;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2020;ADMINEXPRESS-COG.2020;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2021;ADMINEXPRESS-COG.2021;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2022;ADMINEXPRESS-COG.2022;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2023;ADMINEXPRESS-COG.2023;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG 2024;ADMINEXPRESS-COG.2024;;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG;ADMINEXPRESS-COG.LATEST                ;https://wxs.ign.fr/administratif/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A actualiser;14/06/2024;
WMS Raster;administratif;IGN;ADMIN EXPRESS COG CARTO;ADMINEXPRESS-COG-CARTO.LATEST;https://wxs.ign.fr/administratif/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WMS Raster;administratif;IGN;Limites administratives mises a jour en continu;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST;https://wxs.ign.fr/administratif/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WMS Vecteur;administratif;IGN;ADMIN EXPRESS COG Noms communes 2024;Noms_communes;;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A actualiser;07/03/2025;
WMS Vecteur;administratif;IGN;ADMIN EXPRESS COG Noms departements 2024;Noms_departements;;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A actualiser;07/03/2025;
WMS Vecteur;administratif;IGN;ADMIN EXPRESS COG Noms regions 2024;Noms_regions;;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A actualiser;07/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2017;ADMINEXPRESS-COG.2017;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2018;ADMINEXPRESS-COG.2018;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2019;ADMINEXPRESS-COG.2019;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2020;ADMINEXPRESS-COG.2020;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2021;ADMINEXPRESS-COG.2021;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2022;ADMINEXPRESS-COG.2022;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2023;ADMINEXPRESS-COG.2023;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG 2024;ADMINEXPRESS-COG.2024;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/03/2025;
WMTS;administratif;IGN;ADMIN EXPRESS COG;ADMINEXPRESS-COG.LATEST                ;https://wxs.ign.fr/administratif/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A actualiser;14/06/2024;
WMTS;administratif;IGN;ADMIN EXPRESS COG CARTO;ADMINEXPRESS-COG-CARTO.LATEST;https://wxs.ign.fr/administratif/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;14/06/2024;
WMTS;administratif;IGN;Limites administratives mises a jour en continu;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST;https://wxs.ign.fr/administratif/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;21/02/2025;
WFS;adresse;IGN;Base Adresse Nationale BAN (DATA.GOUV.FR);BAN.DATA.GOUV:ban;https://wxs.ign.fr/adresse/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;16/05/2025;
WFS;adresse;IGN;BAN PLUS Lien adresse;BAN-PLUS:adresse;https://wxs.ign.fr/adresse/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;24/01/2025;
WFS;adresse;IGN;BAN PLUS Lien adresse_bati;BAN-PLUS:lien_adresse_bati;https://wxs.ign.fr/adresse/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;24/01/2025;
WFS;adresse;IGN;BAN PLUS Lien adresse_parcelle;BAN-PLUS:lien_adresse_parcelle;https://wxs.ign.fr/adresse/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;24/01/2025;
WFS;adresse;IGN;BAN PLUS Lien adresse_support;BAN-PLUS:lien_adresse_support;https://wxs.ign.fr/adresse/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;24/01/2025;
WFS;adresse;IGN;BAN PLUS Lien bati_parcelle;BAN-PLUS:lien_bati_parcelle;https://wxs.ign.fr/adresse/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;04/04/2025;
WMS Vecteur;adresse;IGN;Base Adresse Nationale BAN (DATA.GOUV.FR);BAN.DATA.GOUV;https://wxs.ign.fr/adresse/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;16/05/2025;
WFS;agriculture;MASA;Bandes tampons des cours d'eau BCAE 4;HYDROGRAPHY.BCAE.LATEST:bcae_cours_eau;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;04/04/2025;
WFS;agriculture;MASA;Prairies sensibles BCAE 9;PRAIRIES.SENSIBLES.BCAE:prairies_sensibles;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;24/11/2023;
WFS;agriculture;ASP;RPG 2010;RPG.2010:rpg_2010;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2011;RPG.2011:rpg_2011;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2012;RPG.2012:rpg_2012;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2013;RPG.2013:rpg_2013;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2014:ilots anonymes;RPG.2014:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2015:ilots anonymes;RPG.2015:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2015:parcelles graphiques;RPG.2015:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2016:ilots anonymes;RPG.2016:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2016:parcelles graphiques;RPG.2016:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2017 ilots anonymes;RPG.2017:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2017 parcelles graphiques;RPG.2017:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2018 ilots anonymes;RPG.2018:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2018 parcelles graphiques;RPG.2018:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2019 ilots anonymes;RPG.2019:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2019 parcelles graphiques;RPG.2019:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2020 ilots anonymes;RPG.2020:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2020 parcelles graphiques;RPG.2020:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2021 ilots anonymes;RPG.2021:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG 2021 parcelles graphiques;RPG.2021:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WFS;agriculture;ASP;RPG 2022 codes cultures;RPG.2022:codes_cultures;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;22/03/2024;
WFS;agriculture;ASP;RPG 2022 parcelles graphiques;RPG.2022:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;22/03/2024;
WFS;agriculture;ASP;RPG 2023 codes cultures;RPG.2023:codes_cultures;;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;02/08/2024;
WFS;agriculture;ASP;RPG 2023 ilots de reference;RPG.2023:ilots_de_reference;;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;02/08/2024;
WFS;agriculture;ASP;RPG 2023 parcelles graphiques;RPG.2023:parcelles_graphiques;;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;02/08/2024;
WFS;agriculture;ASP;RPG LATEST codes cultures;RPG.LATEST:codes_cultures;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;A jour;02/08/2024;
WFS;agriculture;ASP;RPG LATEST ilots anonymes;RPG.LATEST:ilots_anonymes;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Non publie;Arr�t diffusion;;
WFS;agriculture;ASP;RPG LATEST ilots de reference;RPG.LATEST:ilots_de_reference;;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;02/08/2024;
WFS;agriculture;ASP;RPG LATEST parcelles graphiques;RPG.LATEST:parcelles_graphiques;https://wxs.ign.fr/agriculture/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;02/08/2024;
WMS Raster;agriculture;IGN;Carte des pentes pour l'agriculture BCAE 5;GEOGRAPHICALGRIDSYSTEMS.SLOPES.PAC;https://wxs.ign.fr/agriculture/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
